center,left,right,steering,throttle,brake,speed
IMG/center_2016_12_01_13_37_26_915.jpg, IMG/left_2016_12_01_13_37_26_915.jpg, IMG/right_2016_12_01_13_37_26_915.jpg,0,0.9855326,0,30.18666
IMG/center_2016_12_01_13_37_27_016.jpg, IMG/left_2016_12_01_13_37_27_016.jpg, IMG/right_2016_12_01_13_37_27_016.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_37_27_119.jpg, IMG/left_2016_12_01_13_37_27_119.jpg, IMG/right_2016_12_01_13_37_27_119.jpg,0.01391724,0.9855326,0,30.1866
IMG/center_2016_12_01_13_37_27_221.jpg, IMG/left_2016_12_01_13_37_27_221.jpg, IMG/right_2016_12_01_13_37_27_221.jpg,0.01391724,0.9855326,0,30.18661
IMG/center_2016_12_01_13_37_27_323.jpg, IMG/left_2016_12_01_13_37_27_323.jpg, IMG/right_2016_12_01_13_37_27_323.jpg,0.05219137,0.9855326,0,30.18618
IMG/center_2016_12_01_13_37_27_423.jpg, IMG/left_2016_12_01_13_37_27_423.jpg, IMG/right_2016_12_01_13_37_27_423.jpg,0.2626991,0.9855326,0,30.17149
IMG/center_2016_12_01_13_37_27_524.jpg, IMG/left_2016_12_01_13_37_27_524.jpg, IMG/right_2016_12_01_13_37_27_524.jpg,0.2626991,0.9855326,0,30.17954
IMG/center_2016_12_01_13_37_27_625.jpg, IMG/left_2016_12_01_13_37_27_625.jpg, IMG/right_2016_12_01_13_37_27_625.jpg,0.1765823,0.9855326,0,30.18709
IMG/center_2016_12_01_13_37_27_725.jpg, IMG/left_2016_12_01_13_37_27_725.jpg, IMG/right_2016_12_01_13_37_27_725.jpg,0,0.9855326,0,30.18514
IMG/center_2016_12_01_13_37_27_827.jpg, IMG/left_2016_12_01_13_37_27_827.jpg, IMG/right_2016_12_01_13_37_27_827.jpg,0,0.9855326,0,30.18633
IMG/center_2016_12_01_13_37_27_929.jpg, IMG/left_2016_12_01_13_37_27_929.jpg, IMG/right_2016_12_01_13_37_27_929.jpg,0,0.9855326,0,30.1867
IMG/center_2016_12_01_13_37_28_030.jpg, IMG/left_2016_12_01_13_37_28_030.jpg, IMG/right_2016_12_01_13_37_28_030.jpg,0,0.9855326,0,30.18662
IMG/center_2016_12_01_13_37_28_132.jpg, IMG/left_2016_12_01_13_37_28_132.jpg, IMG/right_2016_12_01_13_37_28_132.jpg,0,0.9855326,0,30.18658
IMG/center_2016_12_01_13_37_28_234.jpg, IMG/left_2016_12_01_13_37_28_234.jpg, IMG/right_2016_12_01_13_37_28_234.jpg,0,0.9855326,0,30.18667
IMG/center_2016_12_01_13_37_28_335.jpg, IMG/left_2016_12_01_13_37_28_335.jpg, IMG/right_2016_12_01_13_37_28_335.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_37_28_436.jpg, IMG/left_2016_12_01_13_37_28_436.jpg, IMG/right_2016_12_01_13_37_28_436.jpg,0,0.9855326,0,30.18666
IMG/center_2016_12_01_13_37_28_538.jpg, IMG/left_2016_12_01_13_37_28_538.jpg, IMG/right_2016_12_01_13_37_28_538.jpg,0,0.9855326,0,30.18661
IMG/center_2016_12_01_13_37_28_640.jpg, IMG/left_2016_12_01_13_37_28_640.jpg, IMG/right_2016_12_01_13_37_28_640.jpg,-0.002791043,0.9855326,0,30.18664
IMG/center_2016_12_01_13_37_28_740.jpg, IMG/left_2016_12_01_13_37_28_740.jpg, IMG/right_2016_12_01_13_37_28_740.jpg,-0.05026283,0.9855326,0,30.18607
IMG/center_2016_12_01_13_37_28_840.jpg, IMG/left_2016_12_01_13_37_28_840.jpg, IMG/right_2016_12_01_13_37_28_840.jpg,-0.05975719,0.9855326,0,30.18549
IMG/center_2016_12_01_13_37_28_943.jpg, IMG/left_2016_12_01_13_37_28_943.jpg, IMG/right_2016_12_01_13_37_28_943.jpg,-0.05975719,0.9855326,0,30.18618
IMG/center_2016_12_01_13_37_29_043.jpg, IMG/left_2016_12_01_13_37_29_043.jpg, IMG/right_2016_12_01_13_37_29_043.jpg,-0.05975719,0.9855326,0,30.18775
IMG/center_2016_12_01_13_37_29_144.jpg, IMG/left_2016_12_01_13_37_29_144.jpg, IMG/right_2016_12_01_13_37_29_144.jpg,-0.05026283,0.9855326,0,30.18636
IMG/center_2016_12_01_13_37_29_244.jpg, IMG/left_2016_12_01_13_37_29_244.jpg, IMG/right_2016_12_01_13_37_29_244.jpg,0,0.9855326,0,30.18662
IMG/center_2016_12_01_13_37_29_345.jpg, IMG/left_2016_12_01_13_37_29_345.jpg, IMG/right_2016_12_01_13_37_29_345.jpg,0,0.9855326,0,30.1866
IMG/center_2016_12_01_13_37_29_447.jpg, IMG/left_2016_12_01_13_37_29_447.jpg, IMG/right_2016_12_01_13_37_29_447.jpg,0,0.9855326,0,30.18699
IMG/center_2016_12_01_13_37_29_548.jpg, IMG/left_2016_12_01_13_37_29_548.jpg, IMG/right_2016_12_01_13_37_29_548.jpg,0,0.9855326,0,30.18678
IMG/center_2016_12_01_13_37_29_650.jpg, IMG/left_2016_12_01_13_37_29_650.jpg, IMG/right_2016_12_01_13_37_29_650.jpg,0,0.9855326,0,30.18667
IMG/center_2016_12_01_13_37_29_750.jpg, IMG/left_2016_12_01_13_37_29_750.jpg, IMG/right_2016_12_01_13_37_29_750.jpg,0,0.9855326,0,30.1867
IMG/center_2016_12_01_13_37_29_850.jpg, IMG/left_2016_12_01_13_37_29_850.jpg, IMG/right_2016_12_01_13_37_29_850.jpg,-0.05975719,0.9855326,0,30.186
IMG/center_2016_12_01_13_37_29_951.jpg, IMG/left_2016_12_01_13_37_29_951.jpg, IMG/right_2016_12_01_13_37_29_951.jpg,-0.06925154,0.9855326,0,30.18626
IMG/center_2016_12_01_13_37_30_051.jpg, IMG/left_2016_12_01_13_37_30_051.jpg, IMG/right_2016_12_01_13_37_30_051.jpg,-0.06925154,0.9855326,0,30.18651
IMG/center_2016_12_01_13_37_30_153.jpg, IMG/left_2016_12_01_13_37_30_153.jpg, IMG/right_2016_12_01_13_37_30_153.jpg,-0.05975719,0.9855326,0,30.18652
IMG/center_2016_12_01_13_37_30_253.jpg, IMG/left_2016_12_01_13_37_30_253.jpg, IMG/right_2016_12_01_13_37_30_253.jpg,0,0.9855326,0,30.18655
IMG/center_2016_12_01_13_37_30_355.jpg, IMG/left_2016_12_01_13_37_30_355.jpg, IMG/right_2016_12_01_13_37_30_355.jpg,0,0.9855326,0,30.18638
IMG/center_2016_12_01_13_37_30_457.jpg, IMG/left_2016_12_01_13_37_30_457.jpg, IMG/right_2016_12_01_13_37_30_457.jpg,0,0.9855326,0,30.18656
IMG/center_2016_12_01_13_37_30_558.jpg, IMG/left_2016_12_01_13_37_30_558.jpg, IMG/right_2016_12_01_13_37_30_558.jpg,0,0.9855326,0,30.18662
IMG/center_2016_12_01_13_37_30_658.jpg, IMG/left_2016_12_01_13_37_30_658.jpg, IMG/right_2016_12_01_13_37_30_658.jpg,0,0.9855326,0,30.18667
IMG/center_2016_12_01_13_37_30_759.jpg, IMG/left_2016_12_01_13_37_30_759.jpg, IMG/right_2016_12_01_13_37_30_759.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_37_30_861.jpg, IMG/left_2016_12_01_13_37_30_861.jpg, IMG/right_2016_12_01_13_37_30_861.jpg,0,0.9855326,0,30.18662
IMG/center_2016_12_01_13_37_30_961.jpg, IMG/left_2016_12_01_13_37_30_961.jpg, IMG/right_2016_12_01_13_37_30_961.jpg,0,0.9855326,0,30.18661
IMG/center_2016_12_01_13_37_31_061.jpg, IMG/left_2016_12_01_13_37_31_061.jpg, IMG/right_2016_12_01_13_37_31_061.jpg,0.02348577,0.9855326,0,30.18653
IMG/center_2016_12_01_13_37_31_162.jpg, IMG/left_2016_12_01_13_37_31_162.jpg, IMG/right_2016_12_01_13_37_31_162.jpg,0.02348577,0.9855326,0,30.18657
IMG/center_2016_12_01_13_37_31_264.jpg, IMG/left_2016_12_01_13_37_31_264.jpg, IMG/right_2016_12_01_13_37_31_264.jpg,0.04262284,0.9855326,0,30.18634
IMG/center_2016_12_01_13_37_31_365.jpg, IMG/left_2016_12_01_13_37_31_365.jpg, IMG/right_2016_12_01_13_37_31_365.jpg,0.07132844,0.9855326,0,30.18588
IMG/center_2016_12_01_13_37_31_466.jpg, IMG/left_2016_12_01_13_37_31_466.jpg, IMG/right_2016_12_01_13_37_31_466.jpg,0.2339935,0.9855326,0,30.17569
IMG/center_2016_12_01_13_37_31_566.jpg, IMG/left_2016_12_01_13_37_31_566.jpg, IMG/right_2016_12_01_13_37_31_566.jpg,0.2339935,0.9855326,0,30.18141
IMG/center_2016_12_01_13_37_31_667.jpg, IMG/left_2016_12_01_13_37_31_667.jpg, IMG/right_2016_12_01_13_37_31_667.jpg,0.224425,0.9855326,0,30.18423
IMG/center_2016_12_01_13_37_31_769.jpg, IMG/left_2016_12_01_13_37_31_769.jpg, IMG/right_2016_12_01_13_37_31_769.jpg,0,0.9855326,0,30.1842
IMG/center_2016_12_01_13_37_31_869.jpg, IMG/left_2016_12_01_13_37_31_869.jpg, IMG/right_2016_12_01_13_37_31_869.jpg,0,0.9855326,0,30.18635
IMG/center_2016_12_01_13_37_31_970.jpg, IMG/left_2016_12_01_13_37_31_970.jpg, IMG/right_2016_12_01_13_37_31_970.jpg,0,0.9855326,0,30.18662
IMG/center_2016_12_01_13_37_32_072.jpg, IMG/left_2016_12_01_13_37_32_072.jpg, IMG/right_2016_12_01_13_37_32_072.jpg,0,0.9855326,0,30.1867
IMG/center_2016_12_01_13_37_32_173.jpg, IMG/left_2016_12_01_13_37_32_173.jpg, IMG/right_2016_12_01_13_37_32_173.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_37_32_273.jpg, IMG/left_2016_12_01_13_37_32_273.jpg, IMG/right_2016_12_01_13_37_32_273.jpg,0,0.9855326,0,30.18662
IMG/center_2016_12_01_13_37_32_374.jpg, IMG/left_2016_12_01_13_37_32_374.jpg, IMG/right_2016_12_01_13_37_32_374.jpg,0,0.9855326,0,30.18662
IMG/center_2016_12_01_13_37_32_475.jpg, IMG/left_2016_12_01_13_37_32_475.jpg, IMG/right_2016_12_01_13_37_32_475.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_37_32_575.jpg, IMG/left_2016_12_01_13_37_32_575.jpg, IMG/right_2016_12_01_13_37_32_575.jpg,0,0.9855326,0,30.18662
IMG/center_2016_12_01_13_37_32_676.jpg, IMG/left_2016_12_01_13_37_32_676.jpg, IMG/right_2016_12_01_13_37_32_676.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_37_32_778.jpg, IMG/left_2016_12_01_13_37_32_778.jpg, IMG/right_2016_12_01_13_37_32_778.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_37_32_878.jpg, IMG/left_2016_12_01_13_37_32_878.jpg, IMG/right_2016_12_01_13_37_32_878.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_37_32_979.jpg, IMG/left_2016_12_01_13_37_32_979.jpg, IMG/right_2016_12_01_13_37_32_979.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_37_33_079.jpg, IMG/left_2016_12_01_13_37_33_079.jpg, IMG/right_2016_12_01_13_37_33_079.jpg,0,0.9855326,0,30.18666
IMG/center_2016_12_01_13_37_33_180.jpg, IMG/left_2016_12_01_13_37_33_180.jpg, IMG/right_2016_12_01_13_37_33_180.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_37_33_282.jpg, IMG/left_2016_12_01_13_37_33_282.jpg, IMG/right_2016_12_01_13_37_33_282.jpg,0,0.9855326,0,30.18666
IMG/center_2016_12_01_13_37_33_383.jpg, IMG/left_2016_12_01_13_37_33_383.jpg, IMG/right_2016_12_01_13_37_33_383.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_37_33_485.jpg, IMG/left_2016_12_01_13_37_33_485.jpg, IMG/right_2016_12_01_13_37_33_485.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_37_33_585.jpg, IMG/left_2016_12_01_13_37_33_585.jpg, IMG/right_2016_12_01_13_37_33_585.jpg,0,0.9855326,0,30.18666
IMG/center_2016_12_01_13_37_33_685.jpg, IMG/left_2016_12_01_13_37_33_685.jpg, IMG/right_2016_12_01_13_37_33_685.jpg,0,0.9855326,0,30.18661
IMG/center_2016_12_01_13_37_33_786.jpg, IMG/left_2016_12_01_13_37_33_786.jpg, IMG/right_2016_12_01_13_37_33_786.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_37_33_887.jpg, IMG/left_2016_12_01_13_37_33_887.jpg, IMG/right_2016_12_01_13_37_33_887.jpg,0,0.9855326,0,30.18662
IMG/center_2016_12_01_13_37_33_988.jpg, IMG/left_2016_12_01_13_37_33_988.jpg, IMG/right_2016_12_01_13_37_33_988.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_37_34_089.jpg, IMG/left_2016_12_01_13_37_34_089.jpg, IMG/right_2016_12_01_13_37_34_089.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_37_34_189.jpg, IMG/left_2016_12_01_13_37_34_189.jpg, IMG/right_2016_12_01_13_37_34_189.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_37_34_291.jpg, IMG/left_2016_12_01_13_37_34_291.jpg, IMG/right_2016_12_01_13_37_34_291.jpg,0.05219137,0.9855326,0,30.18592
IMG/center_2016_12_01_13_37_34_391.jpg, IMG/left_2016_12_01_13_37_34_391.jpg, IMG/right_2016_12_01_13_37_34_391.jpg,0.0904655,0.9855326,0,30.18507
IMG/center_2016_12_01_13_37_34_494.jpg, IMG/left_2016_12_01_13_37_34_494.jpg, IMG/right_2016_12_01_13_37_34_494.jpg,0.1287396,0.9855326,0,30.18458
IMG/center_2016_12_01_13_37_34_594.jpg, IMG/left_2016_12_01_13_37_34_594.jpg, IMG/right_2016_12_01_13_37_34_594.jpg,0.1287396,0.9855326,0,30.1856
IMG/center_2016_12_01_13_37_34_695.jpg, IMG/left_2016_12_01_13_37_34_695.jpg, IMG/right_2016_12_01_13_37_34_695.jpg,0.1287396,0.9855326,0,30.18591
IMG/center_2016_12_01_13_37_34_795.jpg, IMG/left_2016_12_01_13_37_34_795.jpg, IMG/right_2016_12_01_13_37_34_795.jpg,0.07132844,0.9855326,0,30.18719
IMG/center_2016_12_01_13_37_34_897.jpg, IMG/left_2016_12_01_13_37_34_897.jpg, IMG/right_2016_12_01_13_37_34_897.jpg,0,0.9855326,0,30.18643
IMG/center_2016_12_01_13_37_34_998.jpg, IMG/left_2016_12_01_13_37_34_998.jpg, IMG/right_2016_12_01_13_37_34_998.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_37_35_099.jpg, IMG/left_2016_12_01_13_37_35_099.jpg, IMG/right_2016_12_01_13_37_35_099.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_37_35_201.jpg, IMG/left_2016_12_01_13_37_35_201.jpg, IMG/right_2016_12_01_13_37_35_201.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_37_35_303.jpg, IMG/left_2016_12_01_13_37_35_303.jpg, IMG/right_2016_12_01_13_37_35_303.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_37_35_403.jpg, IMG/left_2016_12_01_13_37_35_403.jpg, IMG/right_2016_12_01_13_37_35_403.jpg,0,0.9855326,0,30.18662
IMG/center_2016_12_01_13_37_35_505.jpg, IMG/left_2016_12_01_13_37_35_505.jpg, IMG/right_2016_12_01_13_37_35_505.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_37_35_606.jpg, IMG/left_2016_12_01_13_37_35_606.jpg, IMG/right_2016_12_01_13_37_35_606.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_37_35_706.jpg, IMG/left_2016_12_01_13_37_35_706.jpg, IMG/right_2016_12_01_13_37_35_706.jpg,-0.002791043,0.9855326,0,30.18665
IMG/center_2016_12_01_13_37_35_807.jpg, IMG/left_2016_12_01_13_37_35_807.jpg, IMG/right_2016_12_01_13_37_35_807.jpg,-0.002791043,0.9855326,0,30.18664
IMG/center_2016_12_01_13_37_35_908.jpg, IMG/left_2016_12_01_13_37_35_908.jpg, IMG/right_2016_12_01_13_37_35_908.jpg,-0.002791043,0.9855326,0,30.18664
IMG/center_2016_12_01_13_37_36_009.jpg, IMG/left_2016_12_01_13_37_36_009.jpg, IMG/right_2016_12_01_13_37_36_009.jpg,-0.002791043,0.9855326,0,30.18672
IMG/center_2016_12_01_13_37_36_110.jpg, IMG/left_2016_12_01_13_37_36_110.jpg, IMG/right_2016_12_01_13_37_36_110.jpg,-0.002791043,0.9855326,0,30.18661
IMG/center_2016_12_01_13_37_36_211.jpg, IMG/left_2016_12_01_13_37_36_211.jpg, IMG/right_2016_12_01_13_37_36_211.jpg,-0.002791043,0.9855326,0,30.18672
IMG/center_2016_12_01_13_37_36_312.jpg, IMG/left_2016_12_01_13_37_36_312.jpg, IMG/right_2016_12_01_13_37_36_312.jpg,-0.002791043,0.9855326,0,30.18665
IMG/center_2016_12_01_13_37_36_413.jpg, IMG/left_2016_12_01_13_37_36_413.jpg, IMG/right_2016_12_01_13_37_36_413.jpg,-0.002791043,0.9855326,0,30.18661
IMG/center_2016_12_01_13_37_36_515.jpg, IMG/left_2016_12_01_13_37_36_515.jpg, IMG/right_2016_12_01_13_37_36_515.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_37_36_616.jpg, IMG/left_2016_12_01_13_37_36_616.jpg, IMG/right_2016_12_01_13_37_36_616.jpg,0,0.9855326,0,30.18666
IMG/center_2016_12_01_13_37_36_718.jpg, IMG/left_2016_12_01_13_37_36_718.jpg, IMG/right_2016_12_01_13_37_36_718.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_37_36_818.jpg, IMG/left_2016_12_01_13_37_36_818.jpg, IMG/right_2016_12_01_13_37_36_818.jpg,0,0.9855326,0,30.18662
IMG/center_2016_12_01_13_37_36_919.jpg, IMG/left_2016_12_01_13_37_36_919.jpg, IMG/right_2016_12_01_13_37_36_919.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_37_37_021.jpg, IMG/left_2016_12_01_13_37_37_021.jpg, IMG/right_2016_12_01_13_37_37_021.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_37_37_121.jpg, IMG/left_2016_12_01_13_37_37_121.jpg, IMG/right_2016_12_01_13_37_37_121.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_37_37_222.jpg, IMG/left_2016_12_01_13_37_37_222.jpg, IMG/right_2016_12_01_13_37_37_222.jpg,0,0.9855326,0,30.18661
IMG/center_2016_12_01_13_37_37_322.jpg, IMG/left_2016_12_01_13_37_37_322.jpg, IMG/right_2016_12_01_13_37_37_322.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_37_37_423.jpg, IMG/left_2016_12_01_13_37_37_423.jpg, IMG/right_2016_12_01_13_37_37_423.jpg,0,0.9855326,0,30.18671
IMG/center_2016_12_01_13_37_37_524.jpg, IMG/left_2016_12_01_13_37_37_524.jpg, IMG/right_2016_12_01_13_37_37_524.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_37_37_626.jpg, IMG/left_2016_12_01_13_37_37_626.jpg, IMG/right_2016_12_01_13_37_37_626.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_37_37_726.jpg, IMG/left_2016_12_01_13_37_37_726.jpg, IMG/right_2016_12_01_13_37_37_726.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_37_37_828.jpg, IMG/left_2016_12_01_13_37_37_828.jpg, IMG/right_2016_12_01_13_37_37_828.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_37_37_929.jpg, IMG/left_2016_12_01_13_37_37_929.jpg, IMG/right_2016_12_01_13_37_37_929.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_37_38_030.jpg, IMG/left_2016_12_01_13_37_38_030.jpg, IMG/right_2016_12_01_13_37_38_030.jpg,0,0.9855326,0,30.18662
IMG/center_2016_12_01_13_37_38_132.jpg, IMG/left_2016_12_01_13_37_38_132.jpg, IMG/right_2016_12_01_13_37_38_132.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_37_38_233.jpg, IMG/left_2016_12_01_13_37_38_233.jpg, IMG/right_2016_12_01_13_37_38_233.jpg,0,0.9855326,0,30.18666
IMG/center_2016_12_01_13_37_38_334.jpg, IMG/left_2016_12_01_13_37_38_334.jpg, IMG/right_2016_12_01_13_37_38_334.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_37_38_434.jpg, IMG/left_2016_12_01_13_37_38_434.jpg, IMG/right_2016_12_01_13_37_38_434.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_37_38_535.jpg, IMG/left_2016_12_01_13_37_38_535.jpg, IMG/right_2016_12_01_13_37_38_535.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_37_38_635.jpg, IMG/left_2016_12_01_13_37_38_635.jpg, IMG/right_2016_12_01_13_37_38_635.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_37_38_735.jpg, IMG/left_2016_12_01_13_37_38_735.jpg, IMG/right_2016_12_01_13_37_38_735.jpg,0,0.9855326,0,30.18662
IMG/center_2016_12_01_13_37_38_836.jpg, IMG/left_2016_12_01_13_37_38_836.jpg, IMG/right_2016_12_01_13_37_38_836.jpg,0,0.9855326,0,30.18667
IMG/center_2016_12_01_13_37_38_936.jpg, IMG/left_2016_12_01_13_37_38_936.jpg, IMG/right_2016_12_01_13_37_38_936.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_37_39_038.jpg, IMG/left_2016_12_01_13_37_39_038.jpg, IMG/right_2016_12_01_13_37_39_038.jpg,0,0.9855326,0,30.18662
IMG/center_2016_12_01_13_37_39_139.jpg, IMG/left_2016_12_01_13_37_39_139.jpg, IMG/right_2016_12_01_13_37_39_139.jpg,0,0.9855326,0,30.18666
IMG/center_2016_12_01_13_37_39_240.jpg, IMG/left_2016_12_01_13_37_39_240.jpg, IMG/right_2016_12_01_13_37_39_240.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_37_39_340.jpg, IMG/left_2016_12_01_13_37_39_340.jpg, IMG/right_2016_12_01_13_37_39_340.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_37_39_440.jpg, IMG/left_2016_12_01_13_37_39_440.jpg, IMG/right_2016_12_01_13_37_39_440.jpg,0.0904655,0.9855326,0,30.18436
IMG/center_2016_12_01_13_37_39_541.jpg, IMG/left_2016_12_01_13_37_39_541.jpg, IMG/right_2016_12_01_13_37_39_541.jpg,0.100034,0.9855326,0,30.18539
IMG/center_2016_12_01_13_37_39_642.jpg, IMG/left_2016_12_01_13_37_39_642.jpg, IMG/right_2016_12_01_13_37_39_642.jpg,0.100034,0.9855326,0,30.18593
IMG/center_2016_12_01_13_37_39_744.jpg, IMG/left_2016_12_01_13_37_39_744.jpg, IMG/right_2016_12_01_13_37_39_744.jpg,0.1670138,0.9855326,0,30.18341
IMG/center_2016_12_01_13_37_39_846.jpg, IMG/left_2016_12_01_13_37_39_846.jpg, IMG/right_2016_12_01_13_37_39_846.jpg,0.1765823,0.9855326,0,30.18441
IMG/center_2016_12_01_13_37_39_947.jpg, IMG/left_2016_12_01_13_37_39_947.jpg, IMG/right_2016_12_01_13_37_39_947.jpg,0.1765823,0.9855326,0,30.18521
IMG/center_2016_12_01_13_37_40_048.jpg, IMG/left_2016_12_01_13_37_40_048.jpg, IMG/right_2016_12_01_13_37_40_048.jpg,0.1765823,0.9855326,0,30.18568
IMG/center_2016_12_01_13_37_40_149.jpg, IMG/left_2016_12_01_13_37_40_149.jpg, IMG/right_2016_12_01_13_37_40_149.jpg,0,0.9855326,0,30.18579
IMG/center_2016_12_01_13_37_40_249.jpg, IMG/left_2016_12_01_13_37_40_249.jpg, IMG/right_2016_12_01_13_37_40_249.jpg,0,0.9855326,0,30.18658
IMG/center_2016_12_01_13_37_40_351.jpg, IMG/left_2016_12_01_13_37_40_351.jpg, IMG/right_2016_12_01_13_37_40_351.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_37_40_451.jpg, IMG/left_2016_12_01_13_37_40_451.jpg, IMG/right_2016_12_01_13_37_40_451.jpg,-0.0122854,0.9855326,0,30.18659
IMG/center_2016_12_01_13_37_40_552.jpg, IMG/left_2016_12_01_13_37_40_552.jpg, IMG/right_2016_12_01_13_37_40_552.jpg,-0.05975719,0.9855326,0,30.18583
IMG/center_2016_12_01_13_37_40_653.jpg, IMG/left_2016_12_01_13_37_40_653.jpg, IMG/right_2016_12_01_13_37_40_653.jpg,-0.135712,0.9855326,0,30.18317
IMG/center_2016_12_01_13_37_40_753.jpg, IMG/left_2016_12_01_13_37_40_753.jpg, IMG/right_2016_12_01_13_37_40_753.jpg,-0.1452064,0.9855326,0,30.18434
IMG/center_2016_12_01_13_37_40_854.jpg, IMG/left_2016_12_01_13_37_40_854.jpg, IMG/right_2016_12_01_13_37_40_854.jpg,-0.1452064,0.9855326,0,30.18531
IMG/center_2016_12_01_13_37_40_955.jpg, IMG/left_2016_12_01_13_37_40_955.jpg, IMG/right_2016_12_01_13_37_40_955.jpg,-0.135712,0.9855326,0,30.18608
IMG/center_2016_12_01_13_37_41_055.jpg, IMG/left_2016_12_01_13_37_41_055.jpg, IMG/right_2016_12_01_13_37_41_055.jpg,0,0.9855326,0,30.18534
IMG/center_2016_12_01_13_37_41_156.jpg, IMG/left_2016_12_01_13_37_41_156.jpg, IMG/right_2016_12_01_13_37_41_156.jpg,0,0.9855326,0,30.18655
IMG/center_2016_12_01_13_37_41_257.jpg, IMG/left_2016_12_01_13_37_41_257.jpg, IMG/right_2016_12_01_13_37_41_257.jpg,0.05219137,0.9855326,0,30.18552
IMG/center_2016_12_01_13_37_41_357.jpg, IMG/left_2016_12_01_13_37_41_357.jpg, IMG/right_2016_12_01_13_37_41_357.jpg,0.1670138,0.9855326,0,30.18075
IMG/center_2016_12_01_13_37_41_458.jpg, IMG/left_2016_12_01_13_37_41_458.jpg, IMG/right_2016_12_01_13_37_41_458.jpg,0.1670138,0.9855326,0,30.18377
IMG/center_2016_12_01_13_37_41_560.jpg, IMG/left_2016_12_01_13_37_41_560.jpg, IMG/right_2016_12_01_13_37_41_560.jpg,0.1670138,0.9855326,0,30.18499
IMG/center_2016_12_01_13_37_41_662.jpg, IMG/left_2016_12_01_13_37_41_662.jpg, IMG/right_2016_12_01_13_37_41_662.jpg,0.04262284,0.9855326,0,30.18724
IMG/center_2016_12_01_13_37_41_764.jpg, IMG/left_2016_12_01_13_37_41_764.jpg, IMG/right_2016_12_01_13_37_41_764.jpg,0,0.9855326,0,30.18627
IMG/center_2016_12_01_13_37_41_866.jpg, IMG/left_2016_12_01_13_37_41_866.jpg, IMG/right_2016_12_01_13_37_41_866.jpg,-0.08824026,0.9855326,0,30.1836
IMG/center_2016_12_01_13_37_41_968.jpg, IMG/left_2016_12_01_13_37_41_968.jpg, IMG/right_2016_12_01_13_37_41_968.jpg,-0.1831838,0.9855326,0,30.18023
IMG/center_2016_12_01_13_37_42_071.jpg, IMG/left_2016_12_01_13_37_42_071.jpg, IMG/right_2016_12_01_13_37_42_071.jpg,-0.2116669,0.9855326,0,30.1818
IMG/center_2016_12_01_13_37_42_173.jpg, IMG/left_2016_12_01_13_37_42_173.jpg, IMG/right_2016_12_01_13_37_42_173.jpg,-0.1452064,0.9855326,0,30.18669
